time,from_app,from_port,to_app,to_port,txbytes,txpackets,rxbytes,rxpackets,dropbytes,droppackets
1398852627.560401,repeat,output,nic1,rx,24513393685,153859744,24513393685,153859744,0,0
1398852627.560401,tee,out2,filter,input,24510177103,153839554,24510177103,153839554,0,0
1398852627.560401,tee,out1,limit,input,24510177103,153839554,24510177103,153839554,0,0
1398852627.560401,nic2,tx,tee,in,24510177103,153839554,24510177103,153839554,0,0
1398852627.560401,filter,output,sink2,in,471074013,5733152,471074013,5733152,0,0
1398852627.560401,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852627.560401,limit,output,sink1,in,10878529015,68281010,10878529015,68281010,0,0
1398852628.561170,repeat,output,nic1,rx,24724806698,155186686,24724806698,155186686,0,0
1398852628.561170,tee,out2,filter,input,24721588782,155166496,24721588782,155166496,0,0
1398852628.561170,tee,out1,limit,input,24721588782,155166496,24721588782,155166496,0,0
1398852628.561170,nic2,tx,tee,in,24721588782,155166496,24721588782,155166496,0,0
1398852628.561170,filter,output,sink2,in,475137224,5782603,475137224,5782603,0,0
1398852628.561170,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852628.561170,limit,output,sink1,in,10978527874,68908689,10978527874,68908689,0,0
1398852629.556996,repeat,output,nic1,rx,24947963600,156587347,24947963600,156587347,0,0
1398852629.556996,tee,out2,filter,input,24944746958,156567157,24944746958,156567157,0,0
1398852629.556996,tee,out1,limit,input,24944746958,156567157,24944746958,156567157,0,0
1398852629.556996,nic2,tx,tee,in,24944746958,156567157,24944746958,156567157,0,0
1398852629.556996,filter,output,sink2,in,479426231,5834802,479426231,5834802,0,0
1398852629.556996,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852629.556996,limit,output,sink1,in,11078528760,69536354,11078528760,69536354,0,0
1398852630.556879,repeat,output,nic1,rx,25216796397,158274693,25216796397,158274693,0,0
1398852630.556879,tee,out2,filter,input,25213579791,158254503,25213579791,158254503,0,0
1398852630.556879,tee,out1,limit,input,25213579791,158254503,25213579791,158254503,0,0
1398852630.556879,nic2,tx,tee,in,25213579791,158254503,25213579791,158254503,0,0
1398852630.556879,filter,output,sink2,in,484593059,5897684,484593059,5897684,0,0
1398852630.556879,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852630.556879,limit,output,sink1,in,11178529103,70164038,11178529103,70164038,0,0
1398852631.556443,repeat,output,nic1,rx,25485628931,159962039,25485628931,159962039,0,0
1398852631.556443,tee,out2,filter,input,25482412576,159941849,25482412576,159941849,0,0
1398852631.556443,tee,out1,limit,input,25482412576,159941849,25482412576,159941849,0,0
1398852631.556443,nic2,tx,tee,in,25482412576,159941849,25482412576,159941849,0,0
1398852631.556443,filter,output,sink2,in,489759794,5960565,489759794,5960565,0,0
1398852631.556443,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852631.556443,limit,output,sink1,in,11278528015,70791700,11278528015,70791700,0,0
1398852632.556525,repeat,output,nic1,rx,25754463317,161649385,25754463317,161649385,0,0
1398852632.556525,tee,out2,filter,input,25751245129,161629195,25751245129,161629195,0,0
1398852632.556525,tee,out1,limit,input,25751245129,161629195,25751245129,161629195,0,0
1398852632.556525,nic2,tx,tee,in,25751245129,161629195,25751245129,161629195,0,0
1398852632.556525,filter,output,sink2,in,494926737,6023449,494926737,6023449,0,0
1398852632.556525,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852632.556525,limit,output,sink1,in,11378527628,71419380,11378527628,71419380,0,0
1398852633.560582,repeat,output,nic1,rx,25995890787,163164720,25995890787,163164720,0,0
1398852633.560582,tee,out2,filter,input,25992672863,163144530,25992672863,163144530,0,0
1398852633.560582,tee,out1,limit,input,25992672863,163144530,25992672863,163144530,0,0
1398852633.560582,nic2,tx,tee,in,25992672863,163144530,25992672863,163144530,0,0
1398852633.560582,filter,output,sink2,in,499566853,6079921,499566853,6079921,0,0
1398852633.560582,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852633.560582,limit,output,sink1,in,11478527885,72047066,11478527885,72047066,0,0
1398852634.556859,repeat,output,nic1,rx,26205998128,164483471,26205998128,164483471,0,0
1398852634.556859,tee,out2,filter,input,26202780204,164463281,26202780204,164463281,0,0
1398852634.556859,tee,out1,limit,input,26202780204,164463281,26202780204,164463281,0,0
1398852634.556859,nic2,tx,tee,in,26202780204,164463281,26202780204,164463281,0,0
1398852634.556859,filter,output,sink2,in,503605016,6129067,503605016,6129067,0,0
1398852634.556859,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852634.556859,limit,output,sink1,in,11577221882,72666569,11577221882,72666569,0,0
1398852635.556558,repeat,output,nic1,rx,26416105469,165802222,26416105469,165802222,0,0
1398852635.556558,tee,out2,filter,input,26412887545,165782032,26412887545,165782032,0,0
1398852635.556558,tee,out1,limit,input,26412887545,165782032,26412887545,165782032,0,0
1398852635.556558,nic2,tx,tee,in,26412887545,165782032,26412887545,165782032,0,0
1398852635.556558,filter,output,sink2,in,507643179,6178213,507643179,6178213,0,0
1398852635.556558,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852635.556558,limit,output,sink1,in,11678527852,73302419,11678527852,73302419,0,0
1398852636.558681,repeat,output,nic1,rx,26683632307,167481377,26683632307,167481377,0,0
1398852636.558681,tee,out2,filter,input,26680416012,167461187,26680416012,167461187,0,0
1398852636.558681,tee,out1,limit,input,26680416012,167461187,26680416012,167461187,0,0
1398852636.558681,nic2,tx,tee,in,26680416012,167461187,26680416012,167461187,0,0
1398852636.558681,filter,output,sink2,in,512784866,6240789,512784866,6240789,0,0
1398852636.558681,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852636.558681,limit,output,sink1,in,11778527945,73930091,11778527945,73930091,0,0
1398852637.556294,repeat,output,nic1,rx,26949855376,169152341,26949855376,169152341,0,0
1398852637.556294,tee,out2,filter,input,26946638922,169132151,26946638922,169132151,0,0
1398852637.556294,tee,out1,limit,input,26946638922,169132151,26946638922,169132151,0,0
1398852637.556294,nic2,tx,tee,in,26946638922,169132151,26946638922,169132151,0,0
1398852637.556294,filter,output,sink2,in,517901618,6303062,517901618,6303062,0,0
1398852637.556294,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852637.556294,limit,output,sink1,in,11878529032,74557777,11878529032,74557777,0,0
1398852638.559918,repeat,output,nic1,rx,27217383967,170831496,27217383967,170831496,0,0
1398852638.559918,tee,out2,filter,input,27214166449,170811306,27214166449,170811306,0,0
1398852638.559918,tee,out1,limit,input,27214166449,170811306,27214166449,170811306,0,0
1398852638.559918,nic2,tx,tee,in,27214166449,170811306,27214166449,170811306,0,0
1398852638.559918,filter,output,sink2,in,523043420,6365640,523043420,6365640,0,0
1398852638.559918,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852638.559918,limit,output,sink1,in,11979831659,75193627,11979831659,75193627,0,0
1398852639.557049,repeat,output,nic1,rx,27469251692,172412359,27469251692,172412359,0,0
1398852639.557049,tee,out2,filter,input,27466035050,172392169,27466035050,172392169,0,0
1398852639.557049,tee,out1,limit,input,27466035050,172392169,27466035050,172392169,0,0
1398852639.557049,nic2,tx,tee,in,27466035050,172392169,27466035050,172392169,0,0
1398852639.557049,filter,output,sink2,in,527884187,6424554,527884187,6424554,0,0
1398852639.557049,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852639.557049,limit,output,sink1,in,12077223486,75804912,12077223486,75804912,0,0
1398852640.559797,repeat,output,nic1,rx,27679359033,173731110,27679359033,173731110,0,0
1398852640.559797,tee,out2,filter,input,27676142391,173710920,27676142391,173710920,0,0
1398852640.559797,tee,out1,limit,input,27676142391,173710920,27676142391,173710920,0,0
1398852640.559797,nic2,tx,tee,in,27676142391,173710920,27676142391,173710920,0,0
1398852640.559797,filter,output,sink2,in,531922350,6473700,531922350,6473700,0,0
1398852640.559797,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852640.559797,limit,output,sink1,in,12177223514,76432595,12177223514,76432595,0,0
1398852641.556265,repeat,output,nic1,rx,27882941129,175008906,27882941129,175008906,0,0
1398852641.556265,tee,out2,filter,input,27879725436,174988716,27879725436,174988716,0,0
1398852641.556265,tee,out1,limit,input,27879725436,174988716,27879725436,174988716,0,0
1398852641.556265,nic2,tx,tee,in,27879725436,174988716,27879725436,174988716,0,0
1398852641.556265,filter,output,sink2,in,535834986,6521318,535834986,6521318,0,0
1398852641.556265,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852641.556265,limit,output,sink1,in,12277224093,77060280,12277224093,77060280,0,0
1398852642.557380,repeat,output,nic1,rx,28142639201,176638915,28142639201,176638915,0,0
1398852642.557380,tee,out2,filter,input,28139421828,176618725,28139421828,176618725,0,0
1398852642.557380,tee,out1,limit,input,28139421828,176618725,28139421828,176618725,0,0
1398852642.557380,nic2,tx,tee,in,28139421828,176618725,28139421828,176618725,0,0
1398852642.557380,filter,output,sink2,in,540826213,6582063,540826213,6582063,0,0
1398852642.557380,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852642.557380,limit,output,sink1,in,12378527784,77696132,12378527784,77696132,0,0
1398852643.558846,repeat,output,nic1,rx,28411472408,178326261,28411472408,178326261,0,0
1398852643.558846,tee,out2,filter,input,28408255407,178306071,28408255407,178306071,0,0
1398852643.558846,tee,out1,limit,input,28408255407,178306071,28408255407,178306071,0,0
1398852643.558846,nic2,tx,tee,in,28408255407,178306071,28408255407,178306071,0,0
1398852643.558846,filter,output,sink2,in,545993251,6644948,545993251,6644948,0,0
1398852643.558846,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852643.558846,limit,output,sink1,in,12478528764,78323798,12478528764,78323798,0,0
1398852644.560249,repeat,output,nic1,rx,28680304865,180013607,28680304865,180013607,0,0
1398852644.560249,tee,out2,filter,input,28677088587,179993417,28677088587,179993417,0,0
1398852644.560249,tee,out1,limit,input,28677088587,179993417,28677088587,179993417,0,0
1398852644.560249,nic2,tx,tee,in,28677088587,179993417,28677088587,179993417,0,0
1398852644.560249,filter,output,sink2,in,551159986,6707829,551159986,6707829,0,0
1398852644.560249,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852644.560249,limit,output,sink1,in,12579833514,78959640,12579833514,78959640,0,0
1398852645.556007,repeat,output,nic1,rx,28946527956,181684571,28946527956,181684571,0,0
1398852645.556007,tee,out2,filter,input,28943311502,181664381,28943311502,181664381,0,0
1398852645.556007,tee,out1,limit,input,28943311502,181664381,28943311502,181664381,0,0
1398852645.556007,nic2,tx,tee,in,28943311502,181664381,28943311502,181664381,0,0
1398852645.556007,filter,output,sink2,in,556276738,6770102,556276738,6770102,0,0
1398852645.556007,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852645.556007,limit,output,sink1,in,12677223651,79570922,12677223651,79570922,0,0
1398852646.559864,repeat,output,nic1,rx,29156635297,183003322,29156635297,183003322,0,0
1398852646.559864,tee,out2,filter,input,29153418843,182983132,29153418843,182983132,0,0
1398852646.559864,tee,out1,limit,input,29153418843,182983132,29153418843,182983132,0,0
1398852646.559864,nic2,tx,tee,in,29153418843,182983132,29153418843,182983132,0,0
1398852646.559864,filter,output,sink2,in,560314901,6819248,560314901,6819248,0,0
1398852646.559864,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852646.559864,limit,output,sink1,in,12777223665,80198589,12777223665,80198589,0,0
1398852647.556095,repeat,output,nic1,rx,29362827302,184297500,29362827302,184297500,0,0
1398852647.556095,tee,out2,filter,input,29359610909,184277310,29359610909,184277310,0,0
1398852647.556095,tee,out1,limit,input,29359610909,184277310,29359610909,184277310,0,0
1398852647.556095,nic2,tx,tee,in,29359610909,184277310,29359610909,184277310,0,0
1398852647.556095,filter,output,sink2,in,564277730,6867477,564277730,6867477,0,0
1398852647.556095,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852647.556095,limit,output,sink1,in,12877223556,80826200,12877223556,80826200,0,0
1398852648.559164,repeat,output,nic1,rx,29608170168,185837408,29608170168,185837408,0,0
1398852648.559164,tee,out2,filter,input,29604953822,185817218,29604953822,185817218,0,0
1398852648.559164,tee,out1,limit,input,29604953822,185817218,29604953822,185817218,0,0
1398852648.559164,nic2,tx,tee,in,29604953822,185817218,29604953822,185817218,0,0
1398852648.559164,filter,output,sink2,in,568993180,6924866,568993180,6924866,0,0
1398852648.559164,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852648.559164,limit,output,sink1,in,12979833583,81470259,12979833583,81470259,0,0
1398852649.556427,repeat,output,nic1,rx,29875698603,187516563,29875698603,187516563,0,0
1398852649.556427,tee,out2,filter,input,29872481025,187496373,29872481025,187496373,0,0
1398852649.556427,tee,out1,limit,input,29872481025,187496373,29872481025,187496373,0,0
1398852649.556427,nic2,tx,tee,in,29872481025,187496373,29872481025,187496373,0,0
1398852649.556427,filter,output,sink2,in,574134842,6987442,574134842,6987442,0,0
1398852649.556427,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852649.556427,limit,output,sink1,in,13078527778,82089753,13078527778,82089753,0,0
1398852650.559669,repeat,output,nic1,rx,30144531387,189203909,30144531387,189203909,0,0
1398852650.559669,tee,out2,filter,input,30141314814,189183719,30141314814,189183719,0,0
1398852650.559669,tee,out1,limit,input,30141314814,189183719,30141314814,189183719,0,0
1398852650.559669,nic2,tx,tee,in,30141314814,189183719,30141314814,189183719,0,0
1398852650.559669,filter,output,sink2,in,579301810,7050326,579301810,7050326,0,0
1398852650.559669,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852650.559669,limit,output,sink1,in,13179834351,82725619,13179834351,82725619,0,0
1398852651.556937,repeat,output,nic1,rx,30410754466,190874873,30410754466,190874873,0,0
1398852651.556937,tee,out2,filter,input,30407537824,190854683,30407537824,190854683,0,0
1398852651.556937,tee,out1,limit,input,30407537824,190854683,30407537824,190854683,0,0
1398852651.556937,nic2,tx,tee,in,30407537824,190854683,30407537824,190854683,0,0
1398852651.556937,filter,output,sink2,in,584418469,7112598,584418469,7112598,0,0
1398852651.556937,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852651.556937,limit,output,sink1,in,13278528726,83345095,13278528726,83345095,0,0
1398852652.557348,repeat,output,nic1,rx,30632607141,192267343,30632607141,192267343,0,0
1398852652.557348,tee,out2,filter,input,30629389511,192247153,30629389511,192247153,0,0
1398852652.557348,tee,out1,limit,input,30629389511,192247153,30629389511,192247153,0,0
1398852652.557348,nic2,tx,tee,in,30629389511,192247153,30629389511,192247153,0,0
1398852652.557348,filter,output,sink2,in,588682216,7164489,588682216,7164489,0,0
1398852652.557348,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852652.557348,limit,output,sink1,in,13377223465,83964546,13377223465,83964546,0,0
1398852653.560543,repeat,output,nic1,rx,30842714482,193586094,30842714482,193586094,0,0
1398852653.560543,tee,out2,filter,input,30839496852,193565904,30839496852,193565904,0,0
1398852653.560543,tee,out1,limit,input,30839496852,193565904,30839496852,193565904,0,0
1398852653.560543,nic2,tx,tee,in,30839496852,193565904,30839496852,193565904,0,0
1398852653.560543,filter,output,sink2,in,592720379,7213635,592720379,7213635,0,0
1398852653.560543,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852653.560543,limit,output,sink1,in,13478527675,84600438,13478527675,84600438,0,0
1398852654.558778,repeat,output,nic1,rx,31069787100,195011328,31069787100,195011328,0,0
1398852654.558778,tee,out2,filter,input,31066570288,194991138,31066570288,194991138,0,0
1398852654.558778,tee,out1,limit,input,31066570288,194991138,31066570288,194991138,0,0
1398852654.558778,nic2,tx,tee,in,31066570288,194991138,31066570288,194991138,0,0
1398852654.558778,filter,output,sink2,in,597084718,7266751,597084718,7266751,0,0
1398852654.558778,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852654.558778,limit,output,sink1,in,13578528649,85228100,13578528649,85228100,0,0
1398852655.559215,repeat,output,nic1,rx,31338619551,196698674,31338619551,196698674,0,0
1398852655.559215,tee,out2,filter,input,31335403283,196678484,31335403283,196678484,0,0
1398852655.559215,tee,out1,limit,input,31335403283,196678484,31335403283,196678484,0,0
1398852655.559215,nic2,tx,tee,in,31335403283,196678484,31335403283,196678484,0,0
1398852655.559215,filter,output,sink2,in,602251453,7329632,602251453,7329632,0,0
1398852655.559215,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852655.559215,limit,output,sink1,in,13679833562,85863949,13679833562,85863949,0,0
1398852656.556481,repeat,output,nic1,rx,31606148704,198377829,31606148704,198377829,0,0
1398852656.556481,tee,out2,filter,input,31602930549,198357639,31602930549,198357639,0,0
1398852656.556481,tee,out1,limit,input,31602930549,198357639,31602930549,198357639,0,0
1398852656.556481,nic2,tx,tee,in,31602930549,198357639,31602930549,198357639,0,0
1398852656.556481,filter,output,sink2,in,607393255,7392210,607393255,7392210,0,0
1398852656.556481,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852656.556481,limit,output,sink1,in,13778527811,86483442,13778527811,86483442,0,0
1398852657.557677,repeat,output,nic1,rx,31874980608,200065175,31874980608,200065175,0,0
1398852657.557677,tee,out2,filter,input,31871764915,200044985,31871764915,200044985,0,0
1398852657.557677,tee,out1,limit,input,31871764915,200044985,31871764915,200044985,0,0
1398852657.557677,nic2,tx,tee,in,31871764915,200044985,31871764915,200044985,0,0
1398852657.557677,filter,output,sink2,in,612560083,7455092,612560083,7455092,0,0
1398852657.557677,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852657.557677,limit,output,sink1,in,13878529746,87111117,13878529746,87111117,0,0
1398852658.560821,repeat,output,nic1,rx,32111187839,201547746,32111187839,201547746,0,0
1398852658.560821,tee,out2,filter,input,32107971182,201527556,32107971182,201527556,0,0
1398852658.560821,tee,out1,limit,input,32107971182,201527556,32107971182,201527556,0,0
1398852658.560821,nic2,tx,tee,in,32107971182,201527556,32107971182,201527556,0,0
1398852658.560821,filter,output,sink2,in,617099932,7510344,617099932,7510344,0,0
1398852658.560821,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852658.560821,limit,output,sink1,in,13978527179,87738786,13978527179,87738786,0,0
1398852659.560204,repeat,output,nic1,rx,32321295180,202866497,32321295180,202866497,0,0
1398852659.560204,tee,out2,filter,input,32318078523,202846307,32318078523,202846307,0,0
1398852659.560204,tee,out1,limit,input,32318078523,202846307,32318078523,202846307,0,0
1398852659.560204,nic2,tx,tee,in,32318078523,202846307,32318078523,202846307,0,0
1398852659.560204,filter,output,sink2,in,621138095,7559490,621138095,7559490,0,0
1398852659.560204,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852659.560204,limit,output,sink1,in,14078527177,88366473,14078527177,88366473,0,0
1398852660.559551,repeat,output,nic1,rx,32536623140,204218012,32536623140,204218012,0,0
1398852660.559551,tee,out2,filter,input,32533407079,204197822,32533407079,204197822,0,0
1398852660.559551,tee,out1,limit,input,32533407079,204197822,32533407079,204197822,0,0
1398852660.559551,nic2,tx,tee,in,32533407079,204197822,32533407079,204197822,0,0
1398852660.559551,filter,output,sink2,in,625276525,7609856,625276525,7609856,0,0
1398852660.559551,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852660.559551,limit,output,sink1,in,14179834908,89002332,14179834908,89002332,0,0
1398852661.558103,repeat,output,nic1,rx,32804151976,205897167,32804151976,205897167,0,0
1398852661.558103,tee,out2,filter,input,32800933925,205876977,32800933925,205876977,0,0
1398852661.558103,tee,out1,limit,input,32800933925,205876977,32800933925,205876977,0,0
1398852661.558103,nic2,tx,tee,in,32800933925,205876977,32800933925,205876977,0,0
1398852661.558103,filter,output,sink2,in,630418327,7672434,630418327,7672434,0,0
1398852661.558103,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852661.558103,limit,output,sink1,in,14278527682,89621808,14278527682,89621808,0,0
1398852662.559634,repeat,output,nic1,rx,33072984396,207584513,33072984396,207584513,0,0
1398852662.559634,tee,out2,filter,input,33069768167,207564323,33069768167,207564323,0,0
1398852662.559634,tee,out1,limit,input,33069768167,207564323,33069768167,207564323,0,0
1398852662.559634,nic2,tx,tee,in,33069768167,207564323,33069768167,207564323,0,0
1398852662.559634,filter,output,sink2,in,635585155,7735316,635585155,7735316,0,0
1398852662.559634,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852662.559634,limit,output,sink1,in,14379834650,90257671,14379834650,90257671,0,0
1398852663.556771,repeat,output,nic1,rx,33340511696,209263668,33340511696,209263668,0,0
1398852663.556771,tee,out2,filter,input,33337294949,209243478,33337294949,209243478,0,0
1398852663.556771,tee,out1,limit,input,33337294949,209243478,33337294949,209243478,0,0
1398852663.556771,nic2,tx,tee,in,33337294949,209243478,33337294949,209243478,0,0
1398852663.556771,filter,output,sink2,in,640726957,7797894,640726957,7797894,0,0
1398852663.556771,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852663.556771,limit,output,sink1,in,14478527105,90877143,14478527105,90877143,0,0
1398852664.556244,repeat,output,nic1,rx,33589769568,210828149,33589769568,210828149,0,0
1398852664.556244,tee,out2,filter,input,33586553230,210807959,33586553230,210807959,0,0
1398852664.556244,tee,out1,limit,input,33586553230,210807959,33586553230,210807959,0,0
1398852664.556244,nic2,tx,tee,in,33586553230,210807959,33586553230,210807959,0,0
1398852664.556244,filter,output,sink2,in,645517626,7856198,645517626,7856198,0,0
1398852664.556244,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852664.556244,limit,output,sink1,in,14577223502,91496620,14577223502,91496620,0,0
1398852665.557977,repeat,output,nic1,rx,33799876909,212146900,33799876909,212146900,0,0
1398852665.557977,tee,out2,filter,input,33796660571,212126710,33796660571,212126710,0,0
1398852665.557977,tee,out1,limit,input,33796660571,212126710,33796660571,212126710,0,0
1398852665.557977,nic2,tx,tee,in,33796660571,212126710,33796660571,212126710,0,0
1398852665.557977,filter,output,sink2,in,649555789,7905344,649555789,7905344,0,0
1398852665.557977,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852665.557977,limit,output,sink1,in,14677223496,92124233,14677223496,92124233,0,0
1398852666.558093,repeat,output,nic1,rx,34006068939,213441078,34006068939,213441078,0,0
1398852666.558093,tee,out2,filter,input,34002852806,213420888,34002852806,213420888,0,0
1398852666.558093,tee,out1,limit,input,34002852806,213420888,34002852806,213420888,0,0
1398852666.558093,nic2,tx,tee,in,34002852806,213420888,34002852806,213420888,0,0
1398852666.558093,filter,output,sink2,in,653518618,7953573,653518618,7953573,0,0
1398852666.558093,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852666.558093,limit,output,sink1,in,14777223945,92751869,14777223945,92751869,0,0
1398852667.557897,repeat,output,nic1,rx,34273597651,215120233,34273597651,215120233,0,0
1398852667.557897,tee,out2,filter,input,34270380839,215100043,34270380839,215100043,0,0
1398852667.557897,tee,out1,limit,input,34270380839,215100043,34270380839,215100043,0,0
1398852667.557897,nic2,tx,tee,in,34270380839,215100043,34270380839,215100043,0,0
1398852667.557897,filter,output,sink2,in,658660513,8016152,658660513,8016152,0,0
1398852667.557897,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852667.557897,limit,output,sink1,in,14878528784,93387738,14878528784,93387738,0,0
1398852668.558934,repeat,output,nic1,rx,34542430080,216807579,34542430080,216807579,0,0
1398852668.558934,tee,out2,filter,input,34539213907,216787389,34539213907,216787389,0,0
1398852668.558934,tee,out1,limit,input,34539213907,216787389,34539213907,216787389,0,0
1398852668.558934,nic2,tx,tee,in,34539213907,216787389,34539213907,216787389,0,0
1398852668.558934,filter,output,sink2,in,663827248,8079033,663827248,8079033,0,0
1398852668.558934,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852668.558934,limit,output,sink1,in,14978529009,94015409,14978529009,94015409,0,0
1398852669.558563,repeat,output,nic1,rx,34811263083,218494925,34811263083,218494925,0,0
1398852669.558563,tee,out2,filter,input,34808046336,218474735,34808046336,218474735,0,0
1398852669.558563,tee,out1,limit,input,34808046336,218474735,34808046336,218474735,0,0
1398852669.558563,nic2,tx,tee,in,34808046336,218474735,34808046336,218474735,0,0
1398852669.558563,filter,output,sink2,in,668994098,8141916,668994098,8141916,0,0
1398852669.558563,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852669.558563,limit,output,sink1,in,15079833065,94651275,15079833065,94651275,0,0
1398852670.559153,repeat,output,nic1,rx,35072266614,220133125,35072266614,220133125,0,0
1398852670.559153,tee,out2,filter,input,35069049819,220112935,35069049819,220112935,0,0
1398852670.559153,tee,out1,limit,input,35069049819,220112935,35069049819,220112935,0,0
1398852670.559153,nic2,tx,tee,in,35069049819,220112935,35069049819,220112935,0,0
1398852670.559153,filter,output,sink2,in,674010561,8202968,674010561,8202968,0,0
1398852670.559153,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852670.559153,limit,output,sink1,in,15177222974,95262556,15177222974,95262556,0,0
1398852671.556502,repeat,output,nic1,rx,35281068375,221443685,35281068375,221443685,0,0
1398852671.556502,tee,out2,filter,input,35277852029,221423495,35277852029,221423495,0,0
1398852671.556502,tee,out1,limit,input,35277852029,221423495,35277852029,221423495,0,0
1398852671.556502,nic2,tx,tee,in,35277852029,221423495,35277852029,221423495,0,0
1398852671.556502,filter,output,sink2,in,678023581,8251808,678023581,8251808,0,0
1398852671.556502,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852671.556502,limit,output,sink1,in,15277223503,95890247,15277223503,95890247,0,0
1398852672.558479,repeat,output,nic1,rx,35488565957,222746054,35488565957,222746054,0,0
1398852672.558479,tee,out2,filter,input,35485349896,222725864,35485349896,222725864,0,0
1398852672.558479,tee,out1,limit,input,35485349896,222725864,35485349896,222725864,0,0
1398852672.558479,nic2,tx,tee,in,35485349896,222725864,35485349896,222725864,0,0
1398852672.558479,filter,output,sink2,in,682011458,8300342,682011458,8300342,0,0
1398852672.558479,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852672.558479,limit,output,sink1,in,15377224080,96517890,15377224080,96517890,0,0
1398852673.559609,repeat,output,nic1,rx,35741738181,224335108,35741738181,224335108,0,0
1398852673.559609,tee,out2,filter,input,35738521506,224314918,35738521506,224314918,0,0
1398852673.559609,tee,out1,limit,input,35738521506,224314918,35738521506,224314918,0,0
1398852673.559609,nic2,tx,tee,in,35738521506,224314918,35738521506,224314918,0,0
1398852673.559609,filter,output,sink2,in,686877368,8359562,686877368,8359562,0,0
1398852673.559609,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852673.559609,limit,output,sink1,in,15479833428,97161939,15479833428,97161939,0,0
1398852674.557417,repeat,output,nic1,rx,36009266731,226014263,36009266731,226014263,0,0
1398852674.557417,tee,out2,filter,input,36006049860,225994073,36006049860,225994073,0,0
1398852674.557417,tee,out1,limit,input,36006049860,225994073,36006049860,225994073,0,0
1398852674.557417,nic2,tx,tee,in,36006049860,225994073,36006049860,225994073,0,0
1398852674.557417,filter,output,sink2,in,692019170,8422140,692019170,8422140,0,0
1398852674.557417,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852674.557417,limit,output,sink1,in,15578527301,97781411,15578527301,97781411,0,0
1398852675.558985,repeat,output,nic1,rx,36278099041,227701609,36278099041,227701609,0,0
1398852675.558985,tee,out2,filter,input,36274882942,227681419,36274882942,227681419,0,0
1398852675.558985,tee,out1,limit,input,36274882942,227681419,36274882942,227681419,0,0
1398852675.558985,nic2,tx,tee,in,36274882942,227681419,36274882942,227681419,0,0
1398852675.558985,filter,output,sink2,in,697185998,8485022,697185998,8485022,0,0
1398852675.558985,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852675.558985,limit,output,sink1,in,15679833720,98417280,15679833720,98417280,0,0
1398852676.560137,repeat,output,nic1,rx,36546932841,229388955,36546932841,229388955,0,0
1398852676.560137,tee,out2,filter,input,36543715468,229368765,36543715468,229368765,0,0
1398852676.560137,tee,out1,limit,input,36543715468,229368765,36543715468,229368765,0,0
1398852676.560137,nic2,tx,tee,in,36543715468,229368765,36543715468,229368765,0,0
